X,Y,OBJECTID,PNT,CTGY,Y_WGS_84,X_WGS_84,HGHT,RMRK,SRC,HGHT_SRC,STS
2056566.96026181,-4016280.75932494,1187,14N5(CD),3,-48605.61,-3753436.63,3.108,HT PROV,19,14,2
2075940.58030621,-4006514.85579148,1188,14N6,3,-32537.2,-3745288.3,157.314,,19,18,2
2056468.85198514,-4017165.63458461,1189,14N6(CD),3,-48683.37,-3754168.8,2.283,,19,14,2
2056881.88758161,-4020200.26869029,1190,14N9,3,-48327.46,-3756676.13,6.527,,19,,2
2058203.16338247,-4021839.17101129,1191,14O10,3,-47223.34,-3758025.4,5.291,,19,14,2
2058263.41321385,-4022643.52659918,1192,14O11,3,-47170,-3758690,18.584,not surveyed,19,15,1
2058065.8041272,-4023559.05296113,1193,14O12,3,-47330.31,-3759447.5,14.329,,19,,2
2058081.54076918,-4024129.63449827,1194,14O13,3,-47314.89,-3759918.99,15.132,,19,,2
2058590.94545062,-4025086.61611854,1195,14O14,3,-46888.04,-3760707.73,0,DEMOLISHED,19,18,1
2058918.6043049,-4027143.17501711,1196,14O16,3,-46607.66,-3762405.69,18.837,,19,14,2
2058926.93127074,-4032245.11014185,1197,14O21,3,-46580,-3766620,13.825,not surveyed,19,14,5
2058102.57085756,-4033089.80917717,1198,14O22,3,-47260.46,-3767320.96,12.017,,19,14,2
2058275.51755763,-4038514.66118447,1199,14O28,3,-47094.65,-3771798.96,10.403,G.P.7054/1993,13,13,2
2058186.26271689,-4039191.48201946,1200,14O29,3,-47165.87,-3772357.96,6.781,G.P.2547/1992,13,13,2
2058092.90377966,-4014362.86069073,1201,14O3,3,-47345.72,-3751844.02,2.508,,19,14,2
2070073.818364,-4013584.66805307,1202,14O5,3,-37392.57,-3751155.96,0,DEMOLISHED,19,18,1
2077672.49346116,-4013059.80826315,1203,14O6,3,-31079.38,-3750699.06,0,DEMOLISHED SEE 228O6,19,18,1
2058673.76881263,-4018832.16536786,1204,14O7,3,-46844.81,-3755537.58,13.52,,19,14,2
2059557.57533157,-4022485.0885561,1205,14P11,3,-46096.01,-3758553.76,0,DEMOLISHED SEE 38P11,19,18,1
2059121.00292283,-4023497.30097064,1206,14P12,3,-46454.43,-3759392.13,0,DEMOLISHED,19,18,1
2059930.0540173,-4024254.56744951,1207,14P13,3,-45779.65,-3760014.7,9.526,,19,,2
2060067.17223978,-4025281.15244348,1208,14P14,3,-45661.72,-3760862.5,13.544,,19,14,2
2060152.28476526,-4026528.98244102,1209,14P15,3,-45586.1,-3761893.24,18.471,,19,14,2
2060041.51324343,-4027507.56901254,1210,14P16,3,-45674.15,-3762702.21,19.877,,19,14,2
2059348.56814193,-4028013.82083346,1211,14P17,3,-46247.26,-3763123.25,21.145,,19,14,2
2059811.35038086,-4029121.2156351,1212,14P18,3,-45858.73,-3764036.21,19.53,,19,14,2
2059194.59402971,-4030085.62546585,1213,14P19,3,-46366.67,-3764835.34,0,DEMOLISHED,19,18,1
2059436.77564135,-4014189.09986927,1214,14P2,3,-46229.71,-3751694.8,16.608,,19,14,2
2059220.87939637,-4030670.86617176,1215,14P20,3,-46342.49,-3765318.63,18.038,,16,14,2
2060299.6282119,-4016607.56820311,1216,14P5,3,-45503.12,-3753691.53,14.55,,19,14,2
2076443.18042917,-4022669.27254317,1217,14P6A,3,-32074.15,-3758648.2,52.973,,19,18,2
2069684.86616556,-4027224.35902011,1218,14Q10,3,-37671,-3762433,0,DEMOLISHED,19,18,1
2060726.33741758,-4023577.82207476,1219,14Q12,3,-45121.2,-3759452.24,10.061,,19,14,2
2061377.60789564,-4024147.07836588,1220,14Q13,3,-44578.24,-3759920.14,9.762,,19,14,2
2061334.93490113,-4025704.6449354,1221,14Q14,3,-44607.61,-3761207.43,13.572,,19,14,2
2061350.16069531,-4025956.7066916,1222,14Q15,3,-44593.99,-3761415.65,14.081,,19,14,2
2060598.49843133,-4026885.36193482,1223,14Q16,3,-45214.3,-3762185.92,17.529,,19,14,2
2060941.97188907,-4028017.4250128,1224,14Q17,3,-44924.76,-3763119.86,18.082,,19,14,2
2061657.44921796,-4028757.25523063,1225,14Q18,3,-44328.07,-3763728.25,15.961,,19,14,2
2061339.31170619,-4030082.83324654,1226,14Q19,3,-44586.94,-3764824.48,16.305,,16,15,4
2060499.81111783,-4015862.18352675,1227,14Q4,3,-45339.75,-3753074.31,0,DEMOLISHED SEE 16Q4,19,18,1
2061554.4215412,-4016376.84283362,1228,14Q5,3,-44461.53,-3753495.79,15.706,,19,14,2
2060676.07010285,-4017581.3940205,1229,14Q6,3,-45186.54,-3754495.32,12.673,,19,14,2
2062606.44680606,-4021621.92074311,1230,14R10,3,-43567.58,-3757828.32,11.047,,19,14,2
2062614.02469008,-4022474.54828024,1231,14R11,3,-43558.05,-3758533.05,11.742,,19,14,2
2063121.58661008,-4023337.03668483,1232,14R12,3,-43133.34,-3759243.98,13.503,,19,14,2
2062752.78939314,-4023822.11771395,1233,14R13,3,-43437.72,-3759646.28,12.4,,19,14,2
2063213.02180316,-4026618.5886542,1234,14R15,3,-43045.1,-3761955.39,19.261,,19,14,2
2062574.83791689,-4027279.04908615,1235,14R16,3,-43572.33,-3762503.5,0,DEMOLISHED,19,18,1
2062642.48535081,-4028140.50528725,1236,14R17,3,-43512.91,-3763214.95,18.19,,19,14,2
2062896.0145715,-4018494.31478864,1237,14R7,3,-43338.92,-3755241.58,15.564,,19,14,2
2062517.83041936,-4019197.51937004,1238,14R8,3,-43650.39,-3755824.43,14.126,,19,14,2
2062620.34601565,-4020880.98817755,1239,14R9,3,-43558.85,-3757215.79,11.461,,19,14,2
2063603.62117015,-4022676.84953603,1240,14S11,3,-42735.56,-3758696.52,17.033,,19,14,2
2064122.10805773,-4023481.95737145,1241,14S12,3,-42302.06,-3759360.01,15.355,,19,14,2
2064410.59492808,-4024283.32803614,1242,14S13,3,-42059.59,-3760021.23,16.169,,19,14,2
2064032.63800872,-4025199.82179618,1243,14S14,3,-42370,-3760780,13.728,Demolished,0,14,1
2063296.14318651,-4018002.50679564,1244,14S6,3,-43008.39,-3754833.42,16.714,,19,14,2
2063938.75273513,-4018125.54274304,1245,14S7,3,-42474.12,-3754932.75,21.32,,19,14,2
2064608.66241531,-4020254.52675238,1246,14S9,3,-41909.86,-3756690.47,18.65,PC AR FEB85,19,14,2
2065257.63799997,-4024404.76289545,1247,14T13,3,-41355.9,-3760118.49,16.919,,19,14,2
2065214.34914681,-4025086.29379935,1248,14T14,3,-41389.38,-3760681.85,16.143,G.P.12623,13,14,2
2065147.06265878,-4026536.01058825,1249,14T15,3,-41440,-3761880,0,DEMOLISHED,19,18,1
2065492.64035435,-4027358.49004486,1250,14T16,3,-41150.19,-3762558.3,17.69,GP 10684/1992,13,14,2
2065491.1986514,-4028421.45649491,1251,14T17,3,-41147.57,-3763436.48,19.16,T.P.7994,16,14,2
2066988.96467878,-4022937.50088159,1252,14U12,3,-39923.6,-3758899.7,25.281,,19,14,2
2067160.72042047,-4024498.67974651,1253,14U13,3,-39775.57,-3760189.34,25.626,Demolished,19,14,1
2066532.62424107,-4025367.3596035,1254,14U14,3,-40293.98,-3760909.39,22.294,DEMOLISHED,19,18,1
2068423.36355143,-4038483.01475641,1255,14V28,3,-38680.03,-3771734.61,0,,13,,4
2070813.55617681,-4032419.71417519,1256,14X21,3,-36717.5,-3766720.76,0,M.P.EXT.145,16,,4
2070863.13090538,-4033078.51274307,1257,14X22,3,-36674.26,-3767264.64,32.19,MP EXT 41,19,15,4
2071577.30893426,-4033793.97769063,1258,14X23,3,-36079.52,-3767853.16,28.751,MP EXT 37,19,15,4
2071391.95921482,-4034513.4377636,1259,14X24,3,-36231,-3768447.81,30.095,,19,14,2
2070567.86763481,-4035959.54255209,1260,14X25,3,-36909.92,-3769644.4,22.567,,19,14,2
2070723.17821187,-4036816.92994042,1261,14X26,3,-36778.35,-3770351.71,21.988,,19,14,2
2071450.22550089,-4037353.11545479,1262,14X27,3,-36173.69,-3770792,21.277,,19,14,2
2072711.48048333,-4032981.32496007,1263,14Y22,3,-35141.16,-3767178.56,30.034,MP EXT 53,19,15,4
2071957.68098831,-4034421.81341175,1264,14Y24,3,-35762.02,-3768370.37,26.406,,19,14,2
2072926.94104742,-4037133.31920974,1265,14Y26,3,-34949.73,-3770605.95,19.722,MP EXT 71,19,14,2
2072721.98902038,-4037217.59588097,1266,14Y27,3,-35119.44,-3770676.15,0,DEMOLISHED    SEE 20Y27,19,18,1
2073347.54290677,-4033958.98562219,1267,14Z23,3,-34610.52,-3767983.92,35.253,MP EXT 82,19,14,2
2073195.43712259,-4034726.06084611,1268,14Z24,3,-34734.37,-3768617.75,29.79,MP EXT 80,19,14,2
2073818.03446636,-4035911.87613465,1269,14Z25,3,-34214.39,-3769594.9,30.4,MP EXT 100,19,14,2
2073867.54695313,-4036894.41503076,1270,14Z26,3,-34170.39,-3770405.88,23.855,MP EXT 113,19,14,2
2073071.11623806,-4037187.21660046,1271,14Z27,3,-34830,-3770650,20.426,REPLACES 1Z27,19,18,5
2057765.22650757,-3969594.99384978,1272,150CB10,3,-47803.08,-3714745.48,188.918,,19,18,2
2074832.63712365,-4011611.78039061,1273,150DC13,3,-33443.66,-3749509.17,149.082,,19,18,2
2075474.38647928,-4008371.31940966,1274,150N6,3,-32919.54,-3746826.06,194.633,,19,18,2
2065789.98362198,-4016204.66230248,1275,150O5,3,-40943.17,-3753337.58,0,,19,18,4
2074365.52989092,-4015895.76989593,1276,150O6,3,-33819.29,-3753054.09,71.58,,19,18,2
2075382.5079437,-4011709.76790178,1277,151DC13,3,-32986.35,-3749588.64,0,DEMOLISHED SEE 284DC13,19,18,1
2075410.7448493,-4009100.8708568,1278,151N6,3,-32970.36,-3747429.96,197.388,DEMOLISHED,19,18,1
2065748.53134116,-4016002.75260641,1279,151O5,3,-40978.33,-3753170.75,26.814,,19,25,2
2074662.25305379,-4015936.28280297,1280,151O6,3,-33572.64,-3753086.72,72.138,,19,7,2
2075551.97171137,-4011660.85918597,1281,152DC13,3,-32845.64,-3749547.69,0,DEMOLISHED SEE 285DC13,19,18,1
2075655.92823377,-4009114.80919954,1282,152N6,3,-32766.49,-3747440.79,181.643,,19,18,2
2065707.09117745,-4015801.16069909,1283,152O5,3,-41013.48,-3753004.18,27.529,Demolished,19,18,1
2075340.46447272,-4015954.40198708,1284,152O6,3,-33009.1,-3753099.73,0,Demolished,19,18,1
2075823.14104954,-4011564.56626501,1285,153DC13,3,-32620.53,-3749467.25,0,DEMOLISHED SEE 286DC13,19,18,1
2075909.312712,-4009087.28365537,1286,153N6,3,-32555.92,-3747417.29,168.677,,19,18,2
2065666.05139855,-4015601.95591895,1287,153O5,3,-41048.29,-3752839.58,27.78,Demolished,19,18,1
2074598.73480993,-4016309.93035958,1288,153O6,3,-33624.32,-3753395.91,70.198,,19,25,2
2076218.62359022,-4009090.070425,1289,154N6,3,-32298.77,-3747418.72,151.046,,19,18,2
2065624.74909707,-4015399.75465162,1290,154O5,3,-41083.33,-3752672.5,0,Demolished,19,18,1
2074987.0421739,-4016253.91510686,1291,154O6,3,-33301.87,-3753348.45,0,DEMOLISHED SEE 95DC18,19,18,1
2065560.54927443,-4015087.73179106,1292,155O5,3,-41137.79,-3752414.67,28.502,,19,25,2
2075348.73453572,-4016260.31034235,1293,155O6,3,-33001.35,-3753352.69,0,DEMOLISHED SEE 96DC18,19,18,1
2065504.36897507,-4014814.53851936,1294,156O5,3,-41185.45,-3752188.92,29.201,Demolished,19,18,1
2075666.66684234,-4016237.61819313,1295,156O6,3,-32737.27,-3753333.01,0,DEMOLISHED,19,18,1
2076905.43676868,-4009385.78740238,1296,157N6,3,-31726.98,-3747661.5,126.009,,19,18,2
2065435.0285868,-4014476.58679518,1297,157O5,3,-41244.28,-3751909.65,29.683,,19,25,2
2076023.90692128,-4016197.63949256,1298,157O6,3,-32440.58,-3753298.93,0,DEMOLISHED SEE 138DC19,19,18,1
2077328.50733174,-4009519.31059219,1299,158N6,3,-31374.91,-3747770.82,117.93,,19,18,2
2076399.08981889,-4016404.54868351,1300,158O6,3,-32128.29,-3753468.98,76.343,DEMOLISHED,19,18,1
2072367.60179934,-4012878.86006408,1301,159DC13,3,-35488.58,-3750564.81,186.23,,19,18,2
2077717.91642556,-4009638.35202996,1302,159N6,3,-31050.87,-3747868.26,108.488,,19,18,2
2066336.15405787,-4013922.49121786,1303,159O5,3,-40497.44,-3751448.12,0,DEMOLISHED,19,18,1
2075950.56601393,-4016446.24585994,1304,159O6,3,-32500.81,-3753504.73,72.354,,19,18,2
2054202.43678824,-4038828.30256399,1305,15AB10,3,-50470.73,-3772075.29,4.893,,19,18,2
2043661.83512688,-4049532.63891496,1306,15AB18,3,-59155.51,-3780957.15,66.687,,19,18,2
2077777.48026472,-4032091.597974,1307,15BA4,3,-30940.76,-3766429.12,0,,19,18,4
2074646.70590294,-4036349.29193879,1308,15BA8,3,-33525.81,-3769953.55,24.189,MP EXT 104,19,14,2
2079314.68151534,-4036103.34512353,1309,15BA9,3,-29654.99,-3769737.56,0,,19,18,4
2096910.50808059,-4037010.40222285,1310,15BB7,3,-15060.16,-3770451.82,169.048,,19,18,2
2100201.16067082,-4037649.80334765,1311,15BB8,3,-12330.49,-3770975.67,0,,19,18,4
2040814.44029035,-4047871.95100953,1312,15C3,3,-61523.31,-3779602.74,16.306,,19,18,2
2098504.99072595,-4047035.73599484,1313,15C7,3,-13725.79,-3778722.07,7.428,,19,18,2
2053525.08627113,-3989603.18533268,1314,15CB24,3,-51251.47,-3731362.49,10.906,PREVIOUSLY 17CB25,0,,2
2058263.1548289,-4008179.71479157,1315,15CD10,3,-47229.64,-3746727.73,5.118,,19,18,2
2072472.85221667,-4011368.96266167,1316,15DC13,3,-35405.76,-3749315.38,0,,19,18,4
2077195.46363043,-4009979.64895612,1317,15DC14,3,-31484.25,-3748152.09,0,,19,18,4
2081951.56182946,-4010724.00345887,1318,15DC15,3,-27528.85,-3748755.71,,,19,21,3
2068440.44887814,-4021187.70094404,1319,15DC17,3,-38724.28,-3757448.37,34.142,,19,18,2
2073676.43810247,-4021044.83788624,1320,15DC18,3,-34376.4,-3757313.52,56.401,Demolished,19,18,1
2075359.65731886,-4027605.14001665,1321,15DC23,3,-32959.67,-3762730.03,38.675,DEMOLISHED,19,18,1
2081189.67437214,-4027790.25700315,1322,15DC24,3,-28120.31,-3762867.36,56.245,,19,18,2
2082753.96105959,-4027075.30230301,1323,15DC25,3,-26830,-3762270,37.222,Not surveyed,19,18,5
2064338.98385979,-4003041.02701497,1324,15DC6,3,-42196.97,-3742450.49,18.941,Demolished Replaced by 217BS44,19,3,1
2046038.33805203,-4021706.882309,1325,15F10,3,-57325.99,-3757971.73,32.277,,19,14,2
2045812.5509035,-4022613.05143528,1326,15F11,3,-57508.95,-3758721.88,13.296,,19,14,2
2045803.60473884,-4023402.59186964,1327,15F12,3,-57512.42,-3759374.49,44.489,,19,14,2
2046037.04613145,-4024120.93888145,1328,15F13,3,-57315,-3759967,0,DEMOLISHED SEE 28F13,19,18,1
2045784.98181235,-4018479.07533419,1329,15F7,3,-57552.57,-3755304.51,6.993,Moved see additional,19,14,1
2045919.56640508,-4019277.40803422,1330,15F8,3,-57436.78,-3755963.9,77.879,,19,,2
2046014.91821902,-4020271.91169117,1331,15F9,3,-57352.61,-3756785.62,70.878,,19,,2
2046815.9633219,-4021540.88057119,1332,15G10,3,-56681.04,-3757830.63,117.575,,19,14,2
2046479.47461107,-4022567.62436319,1333,15G11,3,-56955.38,-3758680.99,76.985,,19,14,2
2046796.93074049,-4022893.81843448,1334,15G12,3,-56690.16,-3758949.02,160.79,,19,14,2
2047502.35104489,-4017519.50559384,1335,15G6,3,-56130.69,-3754502.53,31.955,,19,14,2
2048533.4001582,-4020981.1489772,1336,15H10,3,-55257.49,-3757359.52,180.252,,19,14,2
2049033.7561848,-4016393.15780221,1337,15H5,3,-54863.87,-3753563.67,12.386,,19,18,2
2048600.83567903,-4019350.24120132,1338,15H8,3,-55209.33,-3756010.9,103.847,,19,,2
2048355.18378717,-4020408.84108398,1339,15H9,3,-55408.26,-3756887.27,134.401,,19,14,2
2049580.96791479,-4021539.3731865,1340,15I10,3,-54384.85,-3757815.94,186.616,,19,14,2
2049629.20736497,-4016662.7852554,1341,15I5,3,-54367.88,-3753783.8,22.563,,19,14,2
2049247.51943387,-4019679.75579504,1342,15I8,3,-54670.62,-3756280.22,52.001,,19,14,2
2049856.14859242,-4020489.78782545,1343,15I9,3,-54161.28,-3756946.99,81.669,,19,,2
2050795.1873393,-4021282.04706659,1344,15J10,3,-53377.7,-3757597.5,156.338,,19,14,2
2050773.94470585,-4017991.53859579,1345,15J6,3,-53410.65,-3754877.17,8.892,,19,14,2
2050595.80886365,-4018334.20588034,1346,15J7,3,-53557.03,-3755161.34,12.331,,19,,2
2051755.79296967,-4019577.20163465,1347,15J8,3,-52587.76,-3756183.66,0,DEMOLISHED,19,18,1
2051105.50146771,-4020237.39419697,1348,15J9,3,-53124.83,-3756732.47,82.388,,19,,2
2052998.29348723,-4026163.46958651,1349,15K15,3,-51526.16,-3761621.67,96.089,,19,14,2
2053026.17901955,-4027016.37531881,1350,15K16,3,-51499.18,-3762326.26,72.17,,19,14,2
2053241.66935756,-4018291.0596067,1351,15K7,3,-51359.36,-3755113.52,2.869,,19,14,2
2052920.0547741,-4019983.26599984,1352,15K8,3,-51618.91,-3756514.06,62.59,,19,,2
2053143.11173411,-4020000.63091543,1353,15K9,3,-51433.57,-3756527.41,0,DEMOLISHED,19,18,1
2054062.24258677,-4024851.03104365,1354,15L14,3,-50648.76,-3760532.4,76.168,,19,14,2
2053782.45807148,-4027255.22740931,1355,15L16,3,-50870.37,-3762520.21,93.714,,19,14,2
2054476.17067794,-4027994.85663225,1356,15L17,3,-50291.32,-3763128.2,128.322,,19,14,2
2054103.71873693,-4032486.61257241,1357,15L22,3,-50580.61,-3766840,44.13,,19,14,2
2053484.97565938,-4034046.84266788,1358,15L23,3,-51086.99,-3768131.16,41.566,,19,14,2
2053591.1009061,-4034364.37046362,1359,15L24,3,-50997.54,-3768392.87,37.202,,19,14,2
2054487.43700294,-4040936.04012053,1360,15L30,3,-50225.15,-3773813.55,54.607,F87/8,16,17,1
2053944.61796064,-4018239.75750399,1361,15L7,3,-50775.66,-3755067.96,0,DEMOLISHED,19,18,1
2054621.69680104,-4020619.90832877,1362,15L9,3,-50202.81,-3757032.79,0,DEMOLISHED,19,18,1
2056111.71037318,-4022791.11192355,1363,15M11,3,-48956.07,-3758821.04,0,DEMOLISHED,19,18,1
2055907.59130906,-4022929.20132957,1364,15M12,3,-49124.97,-3758936.05,0,DEMOLISHED,19,18,1
2054954.2223239,-4024472.43133665,1365,15M13,3,-49909.88,-3760215.6,48.544,,19,18,2
2055807.10028652,-4025645.16647792,1366,15M14,3,-49196.76,-3761181,27.804,,19,,2
2056025.92646418,-4026588.19612157,1367,15M15,3,-49011.07,-3761959.27,25.175,,19,14,2
2056144.88617098,-4027505.4233525,1368,15M16,3,-48908.41,-3762716.59,41.329,,19,14,2
2055022.77527994,-4027831.49669025,1369,15M17,3,-49838.36,-3762990.84,90.978,,19,14,2
2054918.93156271,-4028848.22396031,1370,15M18,3,-49920.12,-3763831.24,62.117,,19,18,2
2055953.55806915,-4030190.06735113,1371,15M19,3,-49055.72,-3764935.17,41.804,,19,14,2
2055943.04747806,-4030487.01601026,1372,15M20,3,-49063.17,-3765180.49,38.632,,19,14,2
2055729.85400247,-4031937.92989652,1373,15M21,3,-49233.84,-3766379.75,26.705,,19,14,2
2055187.54112024,-4032570.19798132,1374,15M22,3,-49681.05,-3766904.26,23.465,,19,14,2
2055635.40279396,-4033566.94782436,1375,15M23,3,-49305.19,-3767725.42,17.7,,19,14,2
2055817.37403107,-4035183.38667667,1376,15M24,3,-49147.29,-3769059.32,11.233,,19,14,2
2055441.63203534,-4035683.66986028,1377,15M25,3,-49456.79,-3769473.99,9.607,,19,14,2
2055599.49338769,-4036429.80955425,1378,15M26,3,-49322.64,-3770089.3,6.224,,19,14,2
2055914.85765902,-4037569.46225825,1379,15M27,3,-49056.2,-3771028.73,4.107,,19,14,2
2055895.4370823,-4039407.3516246,1380,15M29,3,-49064.42,-3772545.81,2.639,ZERILDA P EXT 2,13,14,2
2055114.76417707,-4041400.59411337,1381,15M31,3,-49703.05,-3774194.15,48.622,DEMOLISHED,16,,1
2055550.91226008,-4043615.03762673,1382,15M33,3,-49331.92,-3776019.42,0,DEMOLISHED,19,18,1
2055616.71637742,-4019163.24983714,1383,15M8,3,-49382.7,-3755824.19,3.378,Demolished,19,,1
2055966.05940401,-4020893.35830106,1384,15M9,3,-49085.13,-3757253,23.043,,19,,2
2056717.9789891,-4021340.05771407,1385,15N10,3,-48458.78,-3757619.05,7.972,,19,14,2
2056444.92858072,-4022345.82665626,1386,15N11,3,-48681.27,-3758451.57,0,DEMOLISHED,19,18,1
2056817.40107227,-4023134.06888626,1387,15N12,3,-48368.65,-3759101.49,0,DEMOLISHED,19,18,1
2056863.96188797,-4024367.98790682,1388,15N13,3,-48324.79,-3760121.07,20.534,,19,,2
2056629.82848125,-4024802.20771139,1389,15N14,3,-48517.34,-3760480.9,19.621,,19,,2
2056313.43618122,-4026457.47629682,1390,15N15,3,-48772.97,-3761850.03,0,DEMOLISHED SEE 41N15,19,18,1
2056539.17503057,-4027039.41740092,1391,15N16,3,-48583.12,-3762329.89,30.351,,19,14,2
2056682.08677995,-4027677.13238091,1392,15N17,3,-48461.8,-3762856.16,33.447,,19,14,2
2056408.26809547,-4028903.39718227,1393,15N18,3,-48683.86,-3763870.38,49.734,,19,,2
2056782.6058017,-4029723.51375119,1394,15N19,3,-48369.73,-3764546.25,32.033,,19,,2
2056327.55682659,-4031082.69146626,1395,15N20,3,-48741.57,-3765670.84,29.175,,19,14,2
2056427.30255206,-4031815.99208039,1396,15N21,3,-48655.69,-3766276.05,23.241,,19,14,2
2056461.33995931,-4032451.60613437,1397,15N22,3,-48624.75,-3766800.83,18.326,,19,14,2
2056374.38848185,-4033728.24130996,1398,15N23,3,-48691.46,-3767855.43,15.585,,19,14,2
2056710.53243084,-4034446.43323623,1399,15N24,3,-48409.57,-3768447.02,9.402,,19,14,2
2056448.34325246,-4036331.35415361,1400,15N26,3,-48619.05,-3770004.37,9.244,,19,14,2
2056823.44668639,-4037728.39704618,1401,15N27,3,-48302.05,-3771156.04,5.708,,19,14,2
2056854.19010705,-4038423.86502891,1402,15N28,3,-48273.62,-3771729.97,4.824,,19,14,2
2057554.51509075,-4039118.06826615,1403,15N29,3,-47690,-3772300,0,DEMOLISHED,19,18,1
2056951.73549121,-4042043.05798336,1404,15N32,3,-48177.48,-3774716.39,1.786,,19,14,2
2061245.53698603,-4009294.35181339,1405,15N5,3,-44745.72,-3747638.14,11.181,Demolished,19,18,1
2056334.60634194,-4016590.45413637,1406,15N5(CD),3,-48797.34,-3753693.73,0,DEMOLISHED,19,18,1
2076001.48042633,-4006808.89104793,1407,15N6,3,-32485.73,-3745531.49,168.307,,19,18,2
2056241.06951835,-4017279.14981296,1408,15N6(CD),3,-48872.12,-3754263.64,2.064,,19,14,2
2056269.76407155,-4020544.49103289,1409,15N9,3,-48834.39,-3756963.3,11.152,,19,,2
2058095.41769817,-4022521.69901509,1410,15O11,3,-47310,-3758590,20.565,not surveyed,19,15,7
2058324.7436844,-4023593.81667007,1411,15O12,3,-47115.17,-3759475.16,10.227,,19,,2
2058867.9752043,-4031978.42792564,1412,15O21,3,-46630,-3766400,14.491,not surveyed,0,14,5
2057635.21667962,-4032398.03351706,1413,15O22,3,-47651.06,-3766751.63,15.339,,19,14,2
2058103.94372648,-4038527.16321859,1414,15O28,3,-47236.87,-3771809.99,6.392,G.P.7054/1993,13,13,2
2058041.37851242,-4014611.55253754,1415,15O3,3,-47387.51,-3752049.93,2.366,,19,14,2
2069739.357609,-4013399.23417602,1416,15O5,3,-37671.12,-3751003.67,0,DEMOLISHED,19,18,1
2077923.73177917,-4013446.29531359,1417,15O6,3,-30869.55,-3751018.08,0,DEMOLISHED SEE 229O6,19,18,1
2058717.62341811,-4018962.78917231,1418,15O7,3,-46807.85,-3755645.4,14.514,,19,14,2
2059814.69403418,-4013167.68183458,1419,15P1,3,-45919.75,-3750848.39,15.311,,19,14,2
2059684.49481326,-4022629.5486489,1420,15P11,3,-45990.04,-3758672.65,6.162,,19,14,2
2059273.8781271,-4023479.29814065,1421,15P12,3,-46327.57,-3759376.63,8.218,JOB F 282,19,15,4
2059926.41651936,-4024429.92271995,1422,15P13,3,-45781.97,-3760159.63,10.535,,19,,2
2060246.78936441,-4025297.94624458,1423,15P14,3,-45512.54,-3760875.66,0,DEMOLISHED,19,18,1
2059897.17718951,-4026286.29751438,1424,15P15,3,-45798.83,-3761693.74,17.268,,19,14,2
2059812.33239107,-4027413.3295972,1425,15P16,3,-45864.75,-3762625.27,26.012,,19,14,2
2060278.6290056,-4027835.46332848,1426,15P17,3,-45476.04,-3762972.16,20.861,,19,14,2
2059985.72784454,-4030180.09821783,1427,15P19,3,-45709.79,-3764910.18,17.354,,19,15,4
2059520.7547009,-4014168.03824447,1428,15P2,3,-46160.01,-3751677.04,16.196,,19,14,2
2059324.07799185,-4031034.25459802,1429,15P20,3,-46255.39,-3765618.35,17.873,,16,14,2
2060343.77168928,-4016823.69330746,1430,15P5,3,-45465.59,-3753870.08,14.642,,19,14,2
2076692.27165647,-4022692.85009376,1431,15P6A,3,-31867.25,-3758666.99,51.469,,19,18,2
2069351.70603508,-4027385.21197758,1432,15Q10,3,-37947,-3762567,0,DEMOLISHED,19,18,1
2061371.04417141,-4023447.24586686,1433,15Q12,3,-44586.41,-3759341.79,9.742,,19,14,2
2061392.49698052,-4024375.66572859,1434,15Q13,3,-44564.99,-3760108.99,9.927,,19,14,2
2061582.64109806,-4025688.810716,1435,15Q14,3,-44402.04,-3761193.38,12.056,,19,14,2
2061535.25131257,-4025944.29227984,1436,15Q15,3,-44440.39,-3761404.67,11.895,,19,14,2
2061383.72017782,-4027551.91521456,1437,15Q16,3,-44559.93,-3762733.54,14.831,,19,14,2
2060858.97189134,-4027917.55571083,1438,15Q17,3,-44994.04,-3763037.68,18.702,,19,14,2
2061694.83467151,-4028835.64274057,1439,15Q18,3,-44296.74,-3763792.86,16.249,,19,14,2
2060545.87689416,-4016086.85215572,1440,15Q4,3,-45300.59,-3753259.93,13.963,,19,14,2
2060822.91053388,-4016581.22215542,1441,15Q5,3,-45068.48,-3753667.67,14.74,DEMOLISHED,19,14,1
2060842.04776333,-4017547.57484693,1442,15Q6,3,-45048.79,-3754466.7,11.91,,19,14,2
2062604.14768893,-4021800.81229449,1443,15R10,3,-43568.81,-3757976.2,11.151,,19,14,2
2062850.6270152,-4022570.12810644,1444,15R11,3,-43361.22,-3758611.15,12.297,,19,14,2
2063053.70798336,-4023026.42676203,1445,15R12,3,-43190.87,-3758987.52,13.974,,19,14,2
2063163.62682744,-4023843.62792438,1446,15R13,3,-43096.53,-3759662.5,13.084,,19,14,2
2062549.56975285,-4025628.58913765,1447,15R14,3,-43599.58,-3761139.89,15.357,,19,14,2
2062249.47709485,-4026570.14236014,1448,15R15,3,-43845.1,-3761919.03,15.691,,19,14,2
2062795.59582605,-4027261.83936516,1449,15R16,3,-43389.16,-3762488.44,19.348,,19,14,2
2062345.9786337,-4027878.68248237,1450,15R17,3,-43760,-3762999.78,16.31,,19,14,2
2063043.41677882,-4018626.72326529,1451,15R7,3,-43215.98,-3755350.5,15.937,,19,14,2
2062518.80629776,-4019094.80007665,1452,15R8,3,-43649.97,-3755739.5,14.212,,19,14,2
2062859.49702581,-4020882.92351762,1453,15R9,3,-43360.23,-3757216.48,0,,16,,4
