google_address,google_place_id,google_latitude,google_longitude,google_rating,google_primary_type,google_open_now,google_monday_hours,google_tuesday_hours,google_wednesday_hours,google_thursday_hours,google_friday_hours,google_saturday_hours,google_sunday_hours,x,y,feature_x,feature_y,nearest_x,nearest_y
"48 Darling St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJd-8GFWNnzB0RnNlWaAuW6NQ,-33.9247627,18.4233246,,point_of_interest,,,,,,,,,2050871.45636495,-4018685.31879624,18.4233246,-33.9247627,18.4233792687197,-33.9246865702465
"139 Buitengracht St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJq0La8ZdnzB0RZbQgoIA9Q38,-33.9244,18.41368,4.4,gas_station,1,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,2049805.5,-4018683.05,18.41368,-33.9244,18.413799656881,-33.9245297636322
"139 Buitengracht St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJIbAr4qFnzB0RHXxzMtwsGaw,-33.9244913,18.4135553,3.2,convenience_store,1,6:30 AM – 9:00 PM,6:30 AM – 9:00 PM,6:30 AM – 9:00 PM,6:30 AM – 9:00 PM,6:30 AM – 9:00 PM,7:00 AM – 9:00 PM,8:00 AM – 9:00 PM,2049771.28914675,-4018651.73505277,18.4135553,-33.9244913,18.4134293895061,-33.924354430982
"139 Buitengracht St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJFStLOJdnzB0RApljk1NKEbY,-33.9244,18.41368,3.7,car_wash,1,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,Closed,2049805.5,-4018683.05,18.41368,-33.9244,18.413799656881,-33.9245297636322
"0A Bloem St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJN8Pn-ttnzB0RU0RSDtr6fu8,-33.9244619,18.4134508,4.7,,,,,,,,,,2049771.28914675,-4018651.73505277,18.4134508,-33.9244619,18.4133874381354,-33.9243930234837
"139 Buitengracht St, Cape Town City Centre, Cape Town, 7800, South Africa",ChIJp453PblnzB0RMtj3sZouoKo,-33.9244,18.41368,,gas_station,,,,,,,,,2049805.5,-4018683.05,18.41368,-33.9244,18.413799656881,-33.9245297636322
"164 Bree St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJofjThaFdzB0RL75_73Q592I,-33.9245539,18.4140682,4.6,jewelry_store,1,9:00 AM – 4:00 PM,9:00 AM – 4:00 PM,9:00 AM – 4:00 PM,9:00 AM – 4:00 PM,9:00 AM – 4:00 PM,10:00 AM – 2:00 PM,Closed,2049857.35,-4018665.25,18.4140682,-33.9245539,18.4141460613994,-33.92444783781
"45 Bloem St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJed77_mtnzB0Rs4dO8LSVtJs,-33.9243516,18.4138004,4.4,apartment_building,1,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,2049820.05913076,-4018632.15949999,18.4138004,-33.9243516,18.4138761405452,-33.9242490874387
"17 New Church St, Gardens, Cape Town, 8001, South Africa",ChIJi5JSCW9nzB0RGyCFEpMp7qg,-33.92469,18.41384,4,,1,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,Closed,Closed,2049805.5,-4018683.05,18.41384,-33.92469,18.4137416049857,-33.9245832941061
"160 Bree St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJzXbdcm9nzB0RED9nU7HxRQQ,-33.9243968,18.4143276,4.3,restaurant,1,7:00 AM – 4:00 PM,7:00 AM – 4:00 PM,7:00 AM – 4:00 PM,7:00 AM – 4:00 PM,7:00 AM – 4:00 PM,Closed,Closed,2049905.73369973,-4018641.6717843,18.4143276,-33.9243968,18.4144266686123,-33.9244730129449
"185 Bree St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJTb_vjOxnzB0RKrgY-qPhXkQ,-33.9245321,18.4147633,4.5,coffee_shop,1,6:00 AM – 6:00 PM,6:00 AM – 6:00 PM,6:00 AM – 6:00 PM,7:00 AM – 9:00 PM,7:00 AM – 9:00 PM,7:00 AM – 9:00 PM,7:00 AM – 3:00 PM,2049916.29004492,-4018651.47842384,18.4147633,-33.9245321,18.4146600159204,-33.9244179008673
"183 Bree St, Cape Town City Centre, Cape Town, 8005, South Africa",ChIJtdgScW9nzB0RJ82BLsRpHNQ,-33.92443,18.41482,4.7,hospital,1,7:00 AM – 5:00 PM,7:00 AM – 5:00 PM,7:00 AM – 5:00 PM,7:00 AM – 5:00 PM,7:00 AM – 4:00 PM,Closed,Closed,2049916.29004492,-4018651.47842384,18.41482,-33.92443,18.4147419979046,-33.9243437546494
"181 Bree St, CBD, Cape Town, 8001, South Africa",ChIJcfD_c29nzB0RYKudFmqWznM,-33.92456,18.41462,4.3,beauty_salon,1,9:00 AM – 4:00 PM,9:00 AM – 4:00 PM,9:00 AM – 4:00 PM,9:00 AM – 4:00 PM,9:00 AM – 4:00 PM,Closed,Closed,2049916.29004492,-4018651.47842384,18.41462,-33.92456,18.414580479634,-33.9244869705404
"154 Bree St, Cape Town City Centre, Cape Town, 8005, South Africa",ChIJ6UKlfW9nzB0Rw8X7QQt4FQ4,-33.9242304,18.4145954,4.9,,1,9:00 AM – 6:00 PM,9:00 AM – 6:00 PM,9:00 AM – 6:00 PM,9:00 AM – 6:00 PM,9:00 AM – 6:00 PM,9:00 AM – 6:00 PM,Closed,2049905.73369973,-4018641.6717843,18.4145954,-33.9242304,18.4146389493905,-33.9242777432264
"2nd Floor Renaissance Body Science Institute, Central Business District, 183 Bree St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJH-K7kqpnzB0RxrTpgsuXfOA,-33.92443,18.41482,5,skin_care_clinic,1,8:30 AM – 5:00 PM,8:30 AM – 5:00 PM,8:30 AM – 5:00 PM,8:30 AM – 5:00 PM,8:30 AM – 5:00 PM,8:30 AM – 4:00 PM,Closed,2049916.29004492,-4018651.47842384,18.41482,-33.92443,18.4147419979046,-33.9243437546494
"156 Bree St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJ_yvDcm9nzB0RGqYWK5_TL3k,-33.9242682,18.4145491,4.7,,1,9:00 AM – 6:00 PM,9:00 AM – 6:00 PM,9:00 AM – 6:00 PM,9:00 AM – 6:00 PM,9:00 AM – 6:00 PM,10:00 AM – 3:00 PM,Closed,2049905.73369973,-4018641.6717843,18.4145491,-33.9242682,18.4145950359416,-33.9243181376836
"160 Bree St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJP85Gc29nzB0RYhfPqvMCjTE,-33.9243968,18.4143276,4.3,gym,1,6:00 AM – 8:00 PM,6:00 AM – 8:00 PM,6:00 AM – 8:00 PM,6:00 AM – 8:00 PM,6:00 AM – 8:00 PM,8:00 AM – 3:00 PM,Closed,2049905.73369973,-4018641.6717843,18.4143276,-33.9243968,18.4144266686123,-33.9244730129449
"10 Pepper St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJCZZscW9nzB0RfwnNv7tfNKQ,-33.9244081,18.4147827,5,doctor,,,,,,,,,2049916.29004492,-4018651.47842384,18.4147827,-33.9244081,18.4147323755707,-33.9243524572891
"177 Bree St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJYUP5ZG9nzB0RvbuZDKCioik,-33.9243009,18.4149934,4.6,bicycle_store,1,8:45 AM – 5:30 PM,8:45 AM – 5:30 PM,8:45 AM – 5:30 PM,8:45 AM – 5:30 PM,8:45 AM – 5:30 PM,9:00 AM – 1:00 PM,Closed,2049916.29004492,-4018651.47842384,18.4149934,-33.9243009,18.414901604278,-33.9241994033135
"21 Pepper St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJmV72em9nzB0Rsha0XQUbs14,-33.9243349,18.4151085,4.6,,1,8:30 AM – 5:00 PM,8:30 AM – 5:00 PM,8:30 AM – 5:00 PM,8:30 AM – 5:00 PM,8:30 AM – 5:00 PM,8:30 AM – 4:30 PM,8:30 AM – 4:30 PM,2049985.45,-4018645.95,18.4151085,-33.9243349,18.4151913068285,-33.9242243853326
"2nd Floor, 21 Pepper St, Cape Town City Centre, Cape Town, 8005, South Africa",ChIJbRCT62NnzB0RrRbehIfEL9o,-33.9243828,18.4152467,4.9,store,1,8:30 AM – 5:00 PM,8:30 AM – 5:00 PM,8:30 AM – 5:00 PM,8:30 AM – 5:00 PM,8:30 AM – 5:00 PM,Closed,Closed,2049985.45,-4018645.95,18.4152467,-33.9243828,18.4153028015092,-33.9243079264691
"183 Bree St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJy9gScW9nzB0R0rPZNOnZawI,-33.92443,18.41482,5,skin_care_clinic,1,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,Closed,Closed,2049916.29004492,-4018651.47842384,18.41482,-33.92443,18.4147419979046,-33.9243437546494
"185 Bree St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJw9ttcG9nzB0Rz3DNPHzY4cM,-33.9245321,18.4147633,4.4,spa,1,9:00 AM – 6:00 PM,9:00 AM – 6:00 PM,9:00 AM – 6:00 PM,9:00 AM – 6:00 PM,9:00 AM – 6:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,2049916.29004492,-4018651.47842384,18.4147633,-33.9245321,18.4146600159204,-33.9244179008673
"4th Floor, Renaissance Body Science Institute, 183 Bree St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJ_Z3hcG9nzB0R3DfmtnxONcI,-33.92443,18.41482,2.5,doctor,,,,,,,,,2049916.29004492,-4018651.47842384,18.41482,-33.92443,18.4147419979046,-33.9243437546494
"21 Pepper St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJecI1em9nzB0RBlbJuNzIuVU,-33.9244,18.41516,4.8,general_contractor,1,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,Closed,Closed,2049985.45,-4018645.95,18.41516,-33.9244,18.4152555291277,-33.9242725060485
"21 Pepper St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJ3yahCDVnzB0RI7ci-duCnCg,-33.9243809,18.4152378,5,general_contractor,1,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,Closed,Closed,2049985.45,-4018645.95,18.4152378,-33.9243809,18.4152961898354,-33.9243029724503
"corner of Loop Street, Pepper St, and, Cape Town, 8005, South Africa",ChIJM_cImRBnzB0RY-UM28EBAMs,-33.924658,18.4154851,,bakery,1,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,10:00 AM – 5:00 PM,12:00 AM – 5:00 PM,2049986.81517708,-4018714.58333674,18.4154851,-33.924658,18.4155130382054,-33.924688666771
"15 Pepper St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJTWbVeG9nzB0RLBjMH3jhg7I,-33.9246134,18.4153546,,parking,,,,,,,,,2049986.81517708,-4018714.58333674,18.4153546,-33.9246134,18.41546392898,-33.9247334065196
"16 Pepper St, Schotsche Kloof, Cape Town, 8001, South Africa",ChIJMxCATytnzB0RCccg1VmIpEQ,-33.9243978,18.4152606,4,,1,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,Closed,Closed,2049985.45,-4018645.95,18.4152606,-33.9243978,18.4153189016993,-33.9243199900775
"10 Pepper St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJcW988_5dzB0RI7NHoi9HXKA,-33.9242356,18.4155545,4.9,massage,1,9:00 AM – 10:00 PM,9:00 AM – 10:00 PM,9:00 AM – 10:00 PM,9:00 AM – 10:00 PM,9:00 AM – 10:00 PM,9:30 AM – 8:00 PM,9:30 AM – 8:00 PM,2049985.45,-4018645.95,18.4155545,-33.9242356,18.4154292919501,-33.9244027036827
"Unit 2, 10 Pepper St, CBD, Cape Town, 8001, South Africa",ChIJS8J66d9QzB0R4WSh6HFQ4O4,-33.9243167,18.4154816,4.7,,1,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,2049985.45,-4018645.95,18.4154816,-33.9243167,18.4154215214248,-33.9243968813555
"Unit 5, 10 Pepper St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJcfD_c29nzB0RQ_Qs6p1iJS0,-33.924271,18.4156894,4.9,dentist,1,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 4:00 PM,Closed,Closed,2050054.2,-4018640.6,18.4156894,-33.924271,18.4158173424316,-33.9244114371591
"161 Loop St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJMdN3NBtczB0RyYAR4svTBBM,-33.924551,18.4159102,4.5,,1,7:00 AM – 5:00 PM,7:00 AM – 5:00 PM,7:00 AM – 5:00 PM,7:00 AM – 5:00 PM,7:00 AM – 5:00 PM,Closed,Closed,2050054.2,-4018640.6,18.4159102,-33.924551,18.4157986053838,-33.9244285071673
"10 Pepper St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJQafmaWFnzB0R6j2jfHtaS10,-33.924271,18.4156894,4.5,lawyer,1,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,Closed,Closed,2050054.2,-4018640.6,18.4156894,-33.924271,18.4158173424316,-33.9244114371591
"Corner Loop &, 10 Pepper St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJ15b2fW9nzB0RvtWhAHVwIHA,-33.9243152,18.4157834,3.9,post_office,1,8:00 AM – 4:30 PM,8:00 AM – 4:30 PM,8:30 AM – 4:30 PM,8:00 AM – 4:30 PM,8:00 AM – 4:30 PM,8:00 AM – 1:00 PM,Closed,2050054.2,-4018640.6,18.4157834,-33.9243152,18.4158467048425,-33.9243846871289
"155 Loop St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJG8_1g2VnzB0ROfcvmY-S7q0,-33.9243955,18.416205,4.8,,1,9:15 AM – 5:30 PM,9:15 AM – 5:30 PM,9:15 AM – 5:30 PM,9:15 AM – 5:30 PM,9:15 AM – 5:30 PM,9:00 AM – 1:00 PM,Closed,2050054.2,-4018640.6,18.416205,-33.9243955,18.4160371141469,-33.9242112185856
"CareChamp, Office F3, 155 Loop St, CBD, Cape Town, 8001, South Africa",ChIJwUk6m2dnzB0RDak5IESgb1U,-33.9243486,18.4161883,4.9,health,1,7:00 AM – 5:00 PM,7:00 AM – 5:00 PM,7:00 AM – 5:00 PM,7:00 AM – 5:00 PM,7:00 AM – 5:00 PM,7:00 AM – 5:00 PM,7:00 AM – 5:00 PM,2050054.2,-4018640.6,18.4161883,-33.9243486,18.4160513369055,-33.9241982612293
"156 Long St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJrdkWnWVnzB0RuMcoY0WJfYU,-33.9245045,18.416702,4,indian_restaurant,1,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,11:00 AM – 10:00 PM,2050124.0525761,-4018636.23856952,18.416702,-33.9245045,18.4167756606532,-33.9244061707806
"156 Long St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJ220eQ7JnzB0RbY3W-J89m68,-33.924471,18.4166002,4.5,restaurant,1,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,11:00 AM – 10:00 PM,2050124.0525761,-4018636.23856952,18.4166002,-33.924471,18.4166943790481,-33.9243452808828
"153 Loop St, CBD, Cape Town, 8000, South Africa",ChIJGU5vj5tdzB0RqDW6xC9niZ8,-33.924221,18.4162501,4.9,furniture_store,1,9:15 AM – 5:00 PM,9:15 AM – 5:00 PM,9:15 AM – 5:00 PM,9:15 AM – 5:00 PM,9:15 AM – 5:00 PM,9:15 AM – 2:30 PM,Closed,2050054.2,-4018640.6,18.4162501,-33.924221,18.4161486318825,-33.9241096226095
"175 Long St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJWSRKTrRnzB0Rs1GUcfvOe_w,-33.9244273,18.4171071,4.8,coffee_shop,1,6:00 AM – 4:00 PM,6:00 AM – 4:00 PM,6:00 AM – 4:00 PM,6:00 AM – 4:00 PM,6:00 AM – 4:00 PM,8:00 AM – 4:00 PM,Closed,2050186.01396175,-4018640.28726377,18.4171071,-33.9244273,18.4170499749587,-33.9243630668846
"156 Long St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJlezJGwBnzB0RLT5Nm8WZUus,-33.9245045,18.416702,5,government_office,,,,,,,,,2050124.0525761,-4018636.23856952,18.416702,-33.9245045,18.4167756606532,-33.9244061707806
"165 Long St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJk7qBQZxdzB0RcB7NN9PdvaU,-33.9243506,18.4171843,4.7,ice_cream_shop,1,10:00 AM – 11:00 PM,10:00 AM – 11:00 PM,10:00 AM – 11:00 PM,10:00 AM – 11:00 PM,10:00 AM – 11:00 PM,10:00 AM – 11:00 PM,10:00 AM – 11:00 PM,2050186.01396175,-4018640.28726377,18.4171843,-33.9243506,18.4171311689595,-33.9242908578593
"167 Long St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJ14QgrKBdzB0RWVtTzUI-rE4,-33.924364,18.4172309,4.6,clothing_store,1,9:30 AM – 5:00 PM,9:30 AM – 5:00 PM,9:30 AM – 5:00 PM,9:30 AM – 5:00 PM,9:30 AM – 5:00 PM,9:30 AM – 2:00 PM,Closed,2050186.01396175,-4018640.28726377,18.4172309,-33.924364,18.4171505348513,-33.9242736350085
"156 Long St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJD7CTePpnzB0RQ7Pby2dkwEQ,-33.924471,18.4166002,1.4,american_restaurant,1,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,2050124.0525761,-4018636.23856952,18.4166002,-33.924471,18.4166943790481,-33.9243452808828
"Cape Town City Centre, Cape Town, 8001, South Africa",ChIJg5_coGVnzB0Rx0TENBfw-0A,-33.9243001,18.417452,3.8,health,0,Closed,7:30 AM – 3:00 PM,Closed,7:30 AM – 3:00 PM,Closed,Closed,Closed,2050244.84992307,-4018640.59487274,18.417452,-33.9243001,18.4175307415795,-33.9241931176242
"1 Dorp St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJwSVgwTFnzB0Rtt6GKlSHeH8,-33.9243771,18.4174324,5,government_office,,,,,,,,,2050244.84992307,-4018640.59487274,18.4174324,-33.9243771,18.4175547884681,-33.9242108167075
"161 Long St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJ56OKj2FnzB0R9rDfwSncjHE,-33.9243398,18.4172959,5,beauty_salon,1,8:00 AM – 8:00 PM,8:00 AM – 8:00 PM,8:00 AM – 8:00 PM,8:00 AM – 8:00 PM,8:00 AM – 8:00 PM,8:00 AM – 8:00 PM,8:00 AM – 8:00 PM,2050186.01396175,-4018640.28726377,18.4172959,-33.9243398,18.4171988462174,-33.9242306698064
"177 Long St, CBD, Cape Town, 8001, South Africa",ChIJv-pJchpnzB0RQr4ADPeNl8U,-33.9244843,18.417105,5,bar,0,Closed,Closed,5:00 PM – 2:00 AM,5:00 PM – 2:00 AM,5:00 PM – 2:00 AM,5:00 PM – 2:00 AM,5:00 PM – 2:00 AM,2050186.01396175,-4018640.28726377,18.417105,-33.9244843,18.4170204972538,-33.9243892825695
"161long street, Cbd, Cape Town, 7500, South Africa",ChIJq4obLVdnzB0RD_Sed_kCQ7o,-33.9243398,18.4172959,4.4,beauty_salon,1,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,2050186.01396175,-4018640.28726377,18.4172959,-33.9243398,18.4171988462174,-33.9242306698064
"4 Dorp St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJi1lGqGVnzB0R3hlmCNzuRnc,-33.924266,18.41809,1,atm,1,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,2050253.45,-4018631.5,18.41809,-33.924266,18.4179890493388,-33.9244042883553
"T20-06, 4 Dorp St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJTQ53pmVnzB0Ry0Jf-pk3HSA,-33.9242564,18.4180366,2.6,health,1,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,Closed,Closed,2050253.45,-4018631.5,18.4180366,-33.9242564,18.4179496417167,-33.9243755207451
"14 Keerom St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJ8zvUmaP0zB0RS1ZjxeyFRJE,-33.9246209,18.4176249,4.8,,1,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,2050249.69942588,-4018697.85571035,18.4176249,-33.9246209,18.4177090893786,-33.9247147724061
"226Long St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJif4BtVJnzB0R--e3-1h5GJ0,-33.9242692,18.4187029,4.5,barbecue_restaurant,,,,,,,,,2050378.7,-4018620.1,18.4187029,-33.9242692,18.418822376764,-33.9241061676082
"1101 South African Reserve Bank Building, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJb1mSD2RnzB0R_1J8_KpYIgo,-33.924269,18.418703,5,,1,9:00 AM – 4:30 PM,9:00 AM – 4:00 PM,9:00 AM – 4:00 PM,9:00 AM – 4:00 PM,9:00 AM – 4:00 PM,Closed,Closed,2050378.7,-4018620.1,18.418703,-33.924269,18.4188223464671,-33.9241061454054
"Cape Town City Centre, Cape Town, 8000, South Africa",ChIJ0SwL8QhnzB0Rc0_mrcXb8aM,-33.9242692,18.4187029,4.3,clothing_store,,,,,,,,,2050378.7,-4018620.1,18.4187029,-33.9242692,18.418822376764,-33.9241061676082
"Cape Town City Centre, Cape Town, 8000, South Africa",ChIJXU3HOtKzzR0R59EEB9ihrZs,-33.9242692,18.4187029,,shopping_mall,1,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,2050378.7,-4018620.1,18.4187029,-33.9242692,18.418822376764,-33.9241061676082
"Cape Town City Centre, Cape Town, 7536, South Africa",ChIJCbduJClnzB0RxX14OoWhZps,-33.924487,18.4185887,,consultant,1,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,9:00 AM – 12:00 PM,Closed,2050273.90705535,-4018784.49746059,18.4185887,-33.924487,18.4187085580635,-33.9246122823225
"98 Long St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJjSliuxVnzB0RMikXYKoK6EY,-33.9242496,18.4182907,,community_center,,,,,,,,,2050253.45,-4018631.5,18.4182907,-33.9242496,18.4180352011086,-33.9244379792013
